row_no,logline,parsed_logline,parameter_list,month,day,time,host,process_name,process_subtype,process_pid,remote_host,user_value,tty,tt,anomaly_label,anomaly_score,is_anomaly
1184,Jul 10 16:02:40 combo sshd(pam_unix)[30625]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:40', 'sshd(pam_unix)[30625]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:40,combo,sshd,pam_unix,30625,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.26902796557290287,False
1185,Jul 10 16:02:40 combo sshd(pam_unix)[30628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:40', 'sshd(pam_unix)[30628]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:40,combo,sshd,pam_unix,30628,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2667673961127903,False
1186,Jul 10 16:02:45 combo sshd(pam_unix)[30630]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:45', 'sshd(pam_unix)[30630]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:45,combo,sshd,pam_unix,30630,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2652601500842664,False
1187,Jul 10 16:02:46 combo sshd(pam_unix)[30632]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:46', 'sshd(pam_unix)[30632]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:46,combo,sshd,pam_unix,30632,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.26375274430198203,False
1188,Jul 10 16:02:47 combo sshd(pam_unix)[30634]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:47', 'sshd(pam_unix)[30634]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:47,combo,sshd,pam_unix,30634,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2622451787859177,False
1189,Jul 10 16:02:47 combo sshd(pam_unix)[30635]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:47', 'sshd(pam_unix)[30635]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:47,combo,sshd,pam_unix,30635,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2614913361340854,False
1190,Jul 10 16:02:49 combo sshd(pam_unix)[30638]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:49', 'sshd(pam_unix)[30638]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:49,combo,sshd,pam_unix,30638,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2592295686336641,False
1191,Jul 10 16:02:50 combo sshd(pam_unix)[30640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:50', 'sshd(pam_unix)[30640]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:50,combo,sshd,pam_unix,30640,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.257721524037855,False
1192,Jul 10 16:02:52 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:52', 'sshd(pam_unix)[30642]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:52,combo,sshd,pam_unix,30642,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.25621331978923223,False
1193,Jul 10 16:02:52 combo sshd(pam_unix)[30644]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:52', 'sshd(pam_unix)[30644]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:52,combo,sshd,pam_unix,30644,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.25470495590793263,False
1194,Jul 10 16:02:52 combo sshd(pam_unix)[30645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:52', 'sshd(pam_unix)[30645]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:52,combo,sshd,pam_unix,30645,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.25395071411137593,False
1195,Jul 10 16:02:53 combo sshd(pam_unix)[30647]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:53', 'sshd(pam_unix)[30647]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:53,combo,sshd,pam_unix,30647,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.25244211081901824,False
1196,Jul 10 16:02:57 combo sshd(pam_unix)[30650]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:57', 'sshd(pam_unix)[30650]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:57,combo,sshd,pam_unix,30650,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2501789066704063,False
1197,Jul 10 16:02:58 combo sshd(pam_unix)[30652]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:02:58', 'sshd(pam_unix)[30652]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:02:58,combo,sshd,pam_unix,30652,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.24866990446075476,False
1198,Jul 10 16:03:00 combo sshd(pam_unix)[30654]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:00', 'sshd(pam_unix)[30654]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:00,combo,sshd,pam_unix,30654,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.24716074271950816,False
1199,Jul 10 16:03:00 combo sshd(pam_unix)[30655]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:00', 'sshd(pam_unix)[30655]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:00,combo,sshd,pam_unix,30655,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.24640610203081081,False
1200,Jul 10 16:03:01 combo sshd(pam_unix)[30658]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:01', 'sshd(pam_unix)[30658]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:01,combo,sshd,pam_unix,30658,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.24414194072317486,False
1201,Jul 10 16:03:03 combo sshd(pam_unix)[30660]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:03', 'sshd(pam_unix)[30660]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:03,combo,sshd,pam_unix,30660,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2426323005086033,False
1202,Jul 10 16:03:05 combo sshd(pam_unix)[30662]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:05', 'sshd(pam_unix)[30662]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:05,combo,sshd,pam_unix,30662,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.24112250084329645,False
1203,Jul 10 16:03:05 combo sshd(pam_unix)[30665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:05', 'sshd(pam_unix)[30665]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:05,combo,sshd,pam_unix,30665,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.23885750241962,False
1204,Jul 10 16:03:05 combo sshd(pam_unix)[30664]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:05', 'sshd(pam_unix)[30664]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:05,combo,sshd,pam_unix,30664,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.23961254174755453,False
1205,Jul 10 16:03:05 combo sshd(pam_unix)[30666]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:05', 'sshd(pam_unix)[30666]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:05,combo,sshd,pam_unix,30666,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2381024232416138,False
1206,Jul 10 16:03:10 combo sshd(pam_unix)[30670]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:10', 'sshd(pam_unix)[30670]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:10,combo,sshd,pam_unix,30670,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.23508170807993878,False
1207,Jul 10 16:03:11 combo sshd(pam_unix)[30672]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:11', 'sshd(pam_unix)[30672]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:11,combo,sshd,pam_unix,30672,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2335711114647978,False
1208,Jul 10 16:03:12 combo sshd(pam_unix)[30675]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:12', 'sshd(pam_unix)[30675]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:12,combo,sshd,pam_unix,30675,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2313049178058293,False
1209,Jul 10 16:03:12 combo sshd(pam_unix)[30674]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:12', 'sshd(pam_unix)[30674]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:12,combo,sshd,pam_unix,30674,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.23206035552024673,False
1210,Jul 10 16:03:13 combo sshd(pam_unix)[30678]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:13', 'sshd(pam_unix)[30678]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:13,combo,sshd,pam_unix,30678,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.22903836572432112,False
1211,Jul 10 16:03:16 combo sshd(pam_unix)[30680]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:16', 'sshd(pam_unix)[30680]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:16,combo,sshd,pam_unix,30680,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2275271319134191,False
1212,Jul 10 16:03:18 combo sshd(pam_unix)[30682]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:18', 'sshd(pam_unix)[30682]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:18,combo,sshd,pam_unix,30682,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.2260157388541444,False
1213,Jul 10 16:03:18 combo sshd(pam_unix)[30684]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:18', 'sshd(pam_unix)[30684]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:18,combo,sshd,pam_unix,30684,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.22450418656677584,False
1214,Jul 10 16:03:18 combo sshd(pam_unix)[30685]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:18', 'sshd(pam_unix)[30685]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:18,combo,sshd,pam_unix,30685,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.22374835071887844,False
1215,Jul 10 16:03:18 combo sshd(pam_unix)[30686]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:03:18', 'sshd(pam_unix)[30686]:', 'rhost=150.183.249.110', 'user=root']",Jul,10,16:03:18,combo,sshd,pam_unix,30686,150.183.249.110,root,NODEVssh,NODEVssh,1,-0.22299247507154973,False
1216,Jul 10 16:33:01 combo sshd(pam_unix)[30725]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:01', 'sshd(pam_unix)[30725]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:01,combo,sshd,pam_unix,30725,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.193482308262233,False
1217,Jul 10 16:33:01 combo sshd(pam_unix)[30729]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:01', 'sshd(pam_unix)[30729]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:01,combo,sshd,pam_unix,30729,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.19045220790709294,False
1218,Jul 10 16:33:02 combo sshd(pam_unix)[30731]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:02', 'sshd(pam_unix)[30731]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:02,combo,sshd,pam_unix,30731,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.1889369195915762,False
1219,Jul 10 16:33:02 combo sshd(pam_unix)[30732]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:02', 'sshd(pam_unix)[30732]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:02,combo,sshd,pam_unix,30732,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.18817921590825648,False
1220,Jul 10 16:33:02 combo sshd(pam_unix)[30734]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:02', 'sshd(pam_unix)[30734]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:02,combo,sshd,pam_unix,30734,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.1866636895029714,False
1221,Jul 10 16:33:03 combo sshd(pam_unix)[30739]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:03', 'sshd(pam_unix)[30739]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:03,combo,sshd,pam_unix,30739,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.1828741792167179,False
1222,Jul 10 16:33:03 combo sshd(pam_unix)[30737]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:03', 'sshd(pam_unix)[30737]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:03,combo,sshd,pam_unix,30737,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.18439010233677777,False
1223,Jul 10 16:33:04 combo sshd(pam_unix)[30740]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:04', 'sshd(pam_unix)[30740]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:04,combo,sshd,pam_unix,30740,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.18211615816150584,False
1224,Jul 10 16:33:05 combo sshd(pam_unix)[30743]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:05', 'sshd(pam_unix)[30743]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:05,combo,sshd,pam_unix,30743,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.17984185704558797,False
1225,Jul 10 16:33:05 combo sshd(pam_unix)[30726]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '10', '16:33:05', 'sshd(pam_unix)[30726]:', 'rhost=211.214.161.141', 'user=root']",Jul,10,16:33:05,combo,sshd,pam_unix,30726,211.214.161.141,root,NODEVssh,NODEVssh,1,-0.19272484271427004,False
1226,Jul 11 03:46:14 combo sshd(pam_unix)[31851]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '11', '03:46:14', 'sshd(pam_unix)[31851]:', 'rhost=82.77.200.128', 'user=root']",Jul,11,03:46:14,combo,sshd,pam_unix,31851,82.77.200.128,root,NODEVssh,NODEVssh,1,-0.007978906000779773,False
1227,Jul 11 03:46:15 combo sshd(pam_unix)[31848]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '11', '03:46:15', 'sshd(pam_unix)[31848]:', 'rhost=82.77.200.128', 'user=root']",Jul,11,03:46:15,combo,sshd,pam_unix,31848,82.77.200.128,root,NODEVssh,NODEVssh,1,-0.01040408736926679,False
1228,Jul 11 03:46:15 combo sshd(pam_unix)[31850]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '11', '03:46:15', 'sshd(pam_unix)[31850]:', 'rhost=82.77.200.128', 'user=root']",Jul,11,03:46:15,combo,sshd,pam_unix,31850,82.77.200.128,root,NODEVssh,NODEVssh,1,-0.008787337434469578,False
1229,Jul 11 03:46:15 combo sshd(pam_unix)[31861]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '11', '03:46:15', 'sshd(pam_unix)[31861]:', 'rhost=82.77.200.128', 'user=root']",Jul,11,03:46:15,combo,sshd,pam_unix,31861,82.77.200.128,root,NODEVssh,NODEVssh,-1,0.00010747812855527172,True
1230,Jul 11 03:46:15 combo sshd(pam_unix)[31854]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '11', '03:46:15', 'sshd(pam_unix)[31854]:', 'rhost=82.77.200.128', 'user=root']",Jul,11,03:46:15,combo,sshd,pam_unix,31854,82.77.200.128,root,NODEVssh,NODEVssh,1,-0.0055533858667331515,False
